"TIME","GEO","SEX","AGE","UNIT","Value"
"2020","Macédoine du Nord","Total","Moins de 1 an","Année","74.4"
"2020","Malte","Total","Moins de 1 an","Année","82.3"
"2020","Pays-Bas","Total","Moins de 1 an","Année","81.4"
"2020","Norvège","Total","Moins de 1 an","Année","83.3"
"2020","Pologne","Total","Moins de 1 an","Année","76.5"
"2020","Portugal","Total","Moins de 1 an","Année","81.1"
"2020","Roumanie","Total","Moins de 1 an","Année","74.2"
"2020","Serbie","Total","Moins de 1 an","Année","74.5"
"2020","Russie","Total","Moins de 1 an","Année",":"
"2020","Suède","Total","Moins de 1 an","Année","82.4"
"2020","Slovénie","Total","Moins de 1 an","Année","80.6"
"2020","Slovaquie","Total","Moins de 1 an","Année","77.0"
"2020","Saint-Marin","Total","Moins de 1 an","Année",":"
"2020","Turquie","Total","Moins de 1 an","Année",":"
"2020","Ukraine","Total","Moins de 1 an","Année",":"
"2020","Royaume-Uni","Total","Moins de 1 an","Année",":"
"2020","Kosovo (selon la résolution 1244/99 du Conseil de sécurité des Nations Unies)","Total","Moins de 1 an","Année",":"
